ch104,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c38],[ab1->card1r1->c39],[ab2->card1r2->c36],[ab3->card1r3->c37]
ch105,2810_C1_SCSI1,2810_C1_SCSI2,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c42],[ab1->card1r1->c0],[ab2->card1r2->c40],[ab3->card1r3->c41]
ch106,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c3],[ab1->card1r1->c4],[ab2->card1r2->c1],[ab3->card1r3->c2]
ch107,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c7],[ab1->card1r1->c8],[ab2->card1r2->c5],[ab3->card1r3->c6]
ch108,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c11],[ab1->card1r1->c12],[ab2->card1r2->c9],[ab3->card1r3->c10]
ch109,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c15],[ab1->card1r1->c16],[ab2->card1r2->c13],[ab3->card1r3->c14]
ch110,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c19],[ab1->card1r1->c20],[ab2->card1r2->c17],[ab3->card1r3->c18]
ch111,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c23],[ab1->card1r1->c24],[ab2->card1r2->c21],[ab3->card1r3->c22]
ch112,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c27],[ab1->card1r1->c28],[ab2->card1r2->c25],[ab3->card1r3->c26]
ch113,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c31],[ab1->card1r1->c32],[ab2->card1r2->c29],[ab3->card1r3->c30]
ch114,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c35],[ab1->card1r1->c36],[ab2->card1r2->c33],[ab3->card1r3->c34]
ch115,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,2810_C1_SCSI2,[ab0->card1r0->c39],[ab1->card1r1->c40],[ab2->card1r2->c37],[ab3->card1r3->c38]
ch116,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c8],[ab1->card1r1->c9],[ab2->card1r2->c6],[ab3->card1r3->c7]
ch117,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c12],[ab1->card1r1->c13],[ab2->card1r2->c10],[ab3->card1r3->c11]
ch118,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c16],[ab1->card1r1->c17],[ab2->card1r2->c14],[ab3->card1r3->c15]
ch119,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c20],[ab1->card1r1->c21],[ab2->card1r2->c18],[ab3->card1r3->c19]
ch120,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c24],[ab1->card1r1->c25],[ab2->card1r2->c22],[ab3->card1r3->c23]
ch121,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c28],[ab1->card1r1->c29],[ab2->card1r2->c26],[ab3->card1r3->c27]
ch122,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c32],[ab1->card1r1->c33],[ab2->card1r2->c30],[ab3->card1r3->c31]
ch123,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c36],[ab1->card1r1->c37],[ab2->card1r2->c34],[ab3->card1r3->c35]
ch124,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,2810_C1_SCSI3,[ab0->card1r0->c40],[ab1->card1r1->c41],[ab2->card1r2->c38],[ab3->card1r3->c39]
ch125,2810_C2_SCSI1,2810_C2_SCSI1,2810_C1_SCSI3,2810_C2_SCSI1,[ab0->card1r0->c1],[ab1->card1r1->c2],[ab2->card1r2->c42],[ab3->card1r3->c0]
ch126,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c5],[ab1->card1r1->c6],[ab2->card1r2->c3],[ab3->card1r3->c4]
ch127,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c9],[ab1->card1r1->c10],[ab2->card1r2->c7],[ab3->card1r3->c8]
ch128,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c13],[ab1->card1r1->c14],[ab2->card1r2->c11],[ab3->card1r3->c12]
ch129,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c17],[ab1->card1r1->c18],[ab2->card1r2->c15],[ab3->card1r3->c16]
ch130,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c21],[ab1->card1r1->c22],[ab2->card1r2->c19],[ab3->card1r3->c20]
ch131,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c25],[ab1->card1r1->c26],[ab2->card1r2->c23],[ab3->card1r3->c24]
ch132,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c29],[ab1->card1r1->c30],[ab2->card1r2->c27],[ab3->card1r3->c28]
